state,county,sex,age,race,hispanic,educ,empstat,hrs_wk,income,deg_bachelors,deg_masters,deg_profession,deg_phd,i_female,i_black,i_white,i_hispanic,i_workforce,i_employed
06,06000,Male,52,White,Non-Hispanic,12,Employed,40,60000,0,0,0,0,0,0,1,0,1,1
45,45083,Male,19,White,Non-Hispanic,11,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
32,32003,Female,45,White,Non-Hispanic,12,Not in labor force,40,140000,0,0,0,0,1,0,1,0,0,0
35,35000,Female,64,Other,Hispanic,14,Not in labor force,0,31000,0,0,0,0,1,0,0,1,0,0
12,12101,Female,73,Other,Hispanic,12,Not in labor force,0,31000,0,0,0,0,1,0,0,1,0,0
18,18000,Female,42,White,Non-Hispanic,16,Unemployed,0,0,1,0,0,0,1,0,1,0,1,0
25,25000,Female,88,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
42,42000,Female,56,White,Non-Hispanic,17,Employed,18,18550,1,1,0,0,1,0,1,0,1,1
34,34035,Male,46,White,Non-Hispanic,16,Employed,50,32000,1,0,0,0,0,0,1,0,1,1
06,06061,Female,35,White,Hispanic,17,Employed,40,65000,1,1,0,0,1,0,1,1,1,1
13,13067,Male,18,Other,Non-Hispanic,11,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
12,12000,Male,36,White,Non-Hispanic,16,Employed,50,67000,1,0,0,0,0,0,1,0,1,1
06,06073,Male,58,AIAN,Non-Hispanic,12,Not in labor force,0,72000,0,0,0,0,0,0,0,0,0,0
20,20000,Female,38,White,Non-Hispanic,14,Employed,40,70000,0,0,0,0,1,0,1,0,1,1
12,12099,Male,32,White,Non-Hispanic,17,Employed,40,120000,1,1,0,0,0,0,1,0,1,1
55,55000,Male,62,White,Non-Hispanic,12,Employed,50,143000,0,0,0,0,0,0,1,0,1,1
44,44000,Male,38,White,Non-Hispanic,13,Employed,40,75000,0,0,0,0,0,0,1,0,1,1
06,06073,Male,55,Other,Non-Hispanic,14,Employed,30,20400,0,0,0,0,0,0,0,0,1,1
06,06071,Male,49,Other,Hispanic,14,Employed,40,166000,0,0,0,0,0,0,0,1,1,1
34,34017,Female,28,Other,Non-Hispanic,12,Employed,40,40400,0,0,0,0,1,0,0,0,1,1
36,36000,Male,32,White,Non-Hispanic,16,Employed,40,45000,1,0,0,0,0,0,1,0,1,1
48,48000,Female,66,White,Non-Hispanic,13,Not in labor force,0,17500,0,0,0,0,1,0,1,0,0,0
06,06071,Female,19,Other,Hispanic,14,Employed,8,6800,0,0,0,0,1,0,0,1,1,1
48,48453,Male,64,White,Non-Hispanic,14,Employed,40,48200,0,0,0,0,0,0,1,0,1,1
17,17000,Male,61,White,Non-Hispanic,13,Employed,32,18500,0,0,0,0,0,0,1,0,1,1
42,42000,Male,60,White,Non-Hispanic,16,Not in labor force,0,298000,1,0,0,0,0,0,1,0,0,0
32,32003,Female,22,White,Hispanic,12,Not in labor force,40,30000,0,0,0,0,1,0,1,1,0,0
34,34039,Male,45,White,Non-Hispanic,16,Employed,40,58500,1,0,0,0,0,0,1,0,1,1
36,36000,Male,36,White,Non-Hispanic,16,Unemployed,40,22000,1,0,0,0,0,0,1,0,1,0
26,26163,Female,94,Black,Non-Hispanic,12,Not in labor force,0,15400,0,0,0,0,1,1,0,0,0,0
53,53053,Female,20,Other,Hispanic,13,Employed,20,1400,0,0,0,0,1,0,0,1,1,1
40,40109,Female,58,White,Non-Hispanic,13,Employed,40,80000,0,0,0,0,1,0,1,0,1,1
35,35000,Male,54,AIAN,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
17,17031,Female,72,White,Non-Hispanic,16,Employed,30,135500,1,0,0,0,1,0,1,0,1,1
55,55000,Female,82,White,Non-Hispanic,12,Not in labor force,20,54700,0,0,0,0,1,0,1,0,0,0
12,12031,Male,55,White,Non-Hispanic,16,Employed,40,125000,1,0,0,0,0,0,1,0,1,1
36,36085,Female,64,White,Non-Hispanic,16,Unemployed,18,65000,1,0,0,0,1,0,1,0,1,0
47,47000,Male,71,White,Non-Hispanic,12,Not in labor force,0,3500,0,0,0,0,0,0,1,0,0,0
36,36047,Male,50,White,Non-Hispanic,17,Employed,40,90000,1,0,1,0,0,0,1,0,1,1
34,34013,Male,31,White,Non-Hispanic,13,Employed,20,20000,0,0,0,0,0,0,1,0,1,1
51,51000,Male,67,White,Hispanic,14,Not in labor force,0,0,0,0,0,0,0,0,1,1,0,0
19,19153,Male,25,White,Non-Hispanic,14,Employed,40,55000,0,0,0,0,0,0,1,0,1,1
06,06081,Female,70,White,Non-Hispanic,16,Not in labor force,0,48600,1,0,0,0,1,0,1,0,0,0
12,12011,Female,25,Black,Non-Hispanic,16,Employed,30,25000,1,0,0,0,1,1,0,0,1,1
42,42085,Female,69,White,Non-Hispanic,16,Not in labor force,0,50000,1,0,0,0,1,0,1,0,0,0
21,21000,Male,19,White,Non-Hispanic,12,Not in labor force,32,1100,0,0,0,0,0,0,1,0,0,0
36,36081,Male,75,Chinese,Non-Hispanic,17,Not in labor force,0,17700,1,1,0,0,0,0,0,0,0,0
13,13067,Male,47,White,Non-Hispanic,13,Employed,50,300000,0,0,0,0,0,0,1,0,1,1
12,12115,Female,58,White,Non-Hispanic,16,Employed,30,100000,1,0,0,0,1,0,1,0,1,1
06,06037,Male,88,Black,Non-Hispanic,12,Not in labor force,0,18900,0,0,0,0,0,1,0,0,0,0
25,25009,Male,53,White,Non-Hispanic,16,Employed,40,180000,1,0,0,0,0,0,1,0,1,1
42,42000,Female,40,White,Non-Hispanic,13,Employed,30,18000,0,0,0,0,1,0,1,0,1,1
32,32000,Female,69,White,Non-Hispanic,16,Not in labor force,0,27000,1,0,0,0,1,0,1,0,0,0
12,12053,Female,64,White,Non-Hispanic,12,Not in labor force,0,59500,0,0,0,0,1,0,1,0,0,0
25,25023,Female,71,White,Non-Hispanic,13,Employed,27,38000,0,0,0,0,1,0,1,0,1,1
11,11001,Male,22,Black,Non-Hispanic,12,Employed,45,40000,0,0,0,0,0,1,0,0,1,1
12,12000,Male,46,Black,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
34,34031,Male,51,White,Hispanic,12,Employed,40,40000,0,0,0,0,0,0,1,1,1,1
06,06037,Female,60,Other,Hispanic,12,Employed,40,30000,0,0,0,0,1,0,0,1,1,1
13,13000,Female,77,Black,Non-Hispanic,9,Not in labor force,0,0,0,0,0,0,1,1,0,0,0,0
23,23000,Female,76,White,Non-Hispanic,16,Not in labor force,0,44200,1,0,0,0,1,0,1,0,0,0
37,37000,Female,47,White,Non-Hispanic,14,Employed,38,37800,0,0,0,0,1,0,1,0,1,1
36,36000,Male,39,Other,Non-Hispanic,12,Employed,40,30000,0,0,0,0,0,0,0,0,1,1
39,39113,Male,46,White,Non-Hispanic,14,Employed,40,172000,0,0,0,0,0,0,1,0,1,1
47,47163,Male,31,White,Non-Hispanic,12,Employed,40,38000,0,0,0,0,0,0,1,0,1,1
48,48113,Female,36,Other,Non-Hispanic,17,Not in labor force,0,0,1,1,0,0,1,0,0,0,0,0
36,36087,Female,87,White,Non-Hispanic,17,Not in labor force,0,8400,1,1,0,0,1,0,1,0,0,0
48,48029,Male,34,Other,Hispanic,12,Employed,40,45000,0,0,0,0,0,0,0,1,1,1
13,13000,Female,84,White,Non-Hispanic,12,Not in labor force,0,7500,0,0,0,0,1,0,1,0,0,0
36,36085,Female,52,White,Hispanic,14,Not in labor force,0,20900,0,0,0,0,1,0,1,1,0,0
06,06037,Female,58,Other,Non-Hispanic,13,Employed,40,54000,0,0,0,0,1,0,0,0,1,1
38,38000,Male,61,White,Non-Hispanic,17,Employed,40,478000,1,0,1,0,0,0,1,0,1,1
39,39000,Male,68,Black,Non-Hispanic,14,Not in labor force,0,2100,0,0,0,0,0,1,0,0,0,0
17,17031,Female,52,White,Non-Hispanic,16,Employed,35,22800,1,0,0,0,1,0,1,0,1,1
45,45000,Female,78,Other,Non-Hispanic,12,Not in labor force,0,24000,0,0,0,0,1,0,0,0,0,0
06,06059,Female,51,Other,Hispanic,17,Employed,50,114000,1,1,0,0,1,0,0,1,1,1
54,54000,Male,23,White,Non-Hispanic,12,Employed,30,2600,0,0,0,0,0,0,1,0,1,1
23,23011,Male,32,White,Non-Hispanic,12,Employed,40,477000,0,0,0,0,0,0,1,0,1,1
09,09000,Male,52,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
27,27109,Female,69,White,Non-Hispanic,17,Not in labor force,0,49000,1,1,0,0,1,0,1,0,0,0
05,05000,Female,41,Other,Non-Hispanic,16,Not in labor force,1,2300,1,0,0,0,1,0,0,0,0,0
36,36071,Female,43,White,Non-Hispanic,17,Employed,45,92000,1,1,0,0,1,0,1,0,1,1
33,33000,Male,67,White,Non-Hispanic,17,Not in labor force,50,48600,1,1,0,0,0,0,1,0,0,0
12,12001,Male,44,Black,Non-Hispanic,9,Not in labor force,0,9900,0,0,0,0,0,1,0,0,0,0
25,25009,Male,71,White,Non-Hispanic,17,Employed,40,231500,1,0,0,1,0,0,1,0,1,1
49,49049,Male,28,White,Non-Hispanic,16,Employed,60,17000,1,0,0,0,0,0,1,0,1,1
51,51000,Female,26,White,Non-Hispanic,16,Employed,40,100000,1,0,0,0,1,0,1,0,1,1
06,06037,Female,67,Black,Non-Hispanic,16,Employed,30,31800,1,0,0,0,1,1,0,0,1,1
28,28000,Male,25,White,Non-Hispanic,12,Employed,40,18000,0,0,0,0,0,0,1,0,1,1
29,29000,Male,73,White,Non-Hispanic,12,Not in labor force,0,22690,0,0,0,0,0,0,1,0,0,0
49,49057,Female,32,White,Non-Hispanic,16,Employed,38,39600,1,0,0,0,1,0,1,0,1,1
01,01003,Female,81,White,Non-Hispanic,17,Not in labor force,0,20000,1,1,0,0,1,0,1,0,0,0
45,45003,Female,71,White,Non-Hispanic,14,Employed,40,63000,0,0,0,0,1,0,1,0,1,1
29,29000,Female,20,White,Non-Hispanic,13,Employed,20,10000,0,0,0,0,1,0,1,0,1,1
26,26000,Male,54,White,Non-Hispanic,12,Employed,50,80000,0,0,0,0,0,0,1,0,1,1
12,12011,Male,52,Black,Non-Hispanic,17,Employed,40,80000,1,0,0,1,0,1,0,0,1,1
39,39000,Male,18,White,Non-Hispanic,11,Employed,40,7300,0,0,0,0,0,0,1,0,1,1
06,06037,Female,46,Other,Hispanic,8,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
29,29510,Male,21,Black,Non-Hispanic,12,Not in labor force,0,350,0,0,0,0,0,1,0,0,0,0
37,37000,Male,56,White,Non-Hispanic,12,Unemployed,25,5000,0,0,0,0,0,0,1,0,1,0
06,06067,Male,64,Black,Non-Hispanic,13,Employed,16,32000,0,0,0,0,0,1,0,0,1,1
48,48157,Female,83,White,Hispanic,9,Not in labor force,0,20600,0,0,0,0,1,0,1,1,0,0
37,37051,Female,44,White,Non-Hispanic,14,Employed,60,141000,0,0,0,0,1,0,1,0,1,1
42,42071,Female,48,White,Non-Hispanic,12,Not in labor force,0,10400,0,0,0,0,1,0,1,0,0,0
18,18163,Male,38,White,Non-Hispanic,12,Employed,32,25000,0,0,0,0,0,0,1,0,1,1
17,17000,Female,29,White,Non-Hispanic,17,Employed,40,200000,1,1,0,0,1,0,1,0,1,1
36,36000,Female,82,White,Non-Hispanic,17,Not in labor force,16,100600,1,1,0,0,1,0,1,0,0,0
25,25027,Male,52,White,Non-Hispanic,16,Employed,72,32000,1,0,0,0,0,0,1,0,1,1
06,06059,Female,46,Chinese,Non-Hispanic,14,Employed,40,61000,0,0,0,0,1,0,0,0,1,1
53,53077,Male,48,Other,Hispanic,12,Employed,40,110000,0,0,0,0,0,0,0,1,1,1
42,42003,Male,35,White,Non-Hispanic,13,Employed,40,105000,0,0,0,0,0,0,1,0,1,1
17,17167,Female,57,White,Non-Hispanic,12,Unemployed,0,0,0,0,0,0,1,0,1,0,1,0
17,17031,Male,50,Other,Non-Hispanic,16,Not in labor force,50,2560,1,0,0,0,0,0,0,0,0,0
55,55000,Female,22,White,Non-Hispanic,12,Employed,40,17100,0,0,0,0,1,0,1,0,1,1
34,34023,Male,34,Other,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
24,24033,Male,42,White,Non-Hispanic,12,Employed,32,25000,0,0,0,0,0,0,1,0,1,1
39,39045,Male,21,White,Non-Hispanic,12,Employed,50,30400,0,0,0,0,0,0,1,0,1,1
06,06073,Male,64,Black,Non-Hispanic,12,Employed,39,50000,0,0,0,0,0,1,0,0,1,1
13,13000,Female,62,Black,Non-Hispanic,12,Employed,15,24400,0,0,0,0,1,1,0,0,1,1
09,09000,Male,26,Other,Non-Hispanic,16,Employed,30,40000,1,0,0,0,0,0,0,0,1,1
06,06099,Female,37,White,Non-Hispanic,14,Unemployed,0,0,0,0,0,0,1,0,1,0,1,0
17,17000,Male,62,White,Non-Hispanic,12,Employed,40,46800,0,0,0,0,0,0,1,0,1,1
25,25025,Female,29,White,Non-Hispanic,17,Employed,40,120000,1,1,0,0,1,0,1,0,1,1
37,37000,Male,59,AIAN,Non-Hispanic,12,Employed,40,233000,0,0,0,0,0,0,0,0,1,1
49,49011,Male,40,White,Non-Hispanic,13,Employed,60,100000,0,0,0,0,0,0,1,0,1,1
55,55000,Female,58,White,Non-Hispanic,12,Employed,40,34000,0,0,0,0,1,0,1,0,1,1
12,12099,Female,83,White,Non-Hispanic,12,Not in labor force,0,174400,0,0,0,0,1,0,1,0,0,0
53,53057,Female,82,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
42,42000,Male,68,White,Non-Hispanic,14,Not in labor force,0,22200,0,0,0,0,0,0,1,0,0,0
29,29183,Female,57,White,Non-Hispanic,16,Employed,5,22800,1,0,0,0,1,0,1,0,1,1
24,24003,Female,52,White,Non-Hispanic,17,Employed,40,66000,1,1,0,0,1,0,1,0,1,1
55,55101,Male,19,White,Non-Hispanic,13,Employed,24,3000,0,0,0,0,0,0,1,0,1,1
16,16000,Female,38,White,Non-Hispanic,17,Employed,40,80000,1,1,0,0,1,0,1,0,1,1
39,39000,Female,18,White,Non-Hispanic,12,Not in labor force,3,1000,0,0,0,0,1,0,1,0,0,0
40,40000,Male,33,Black,Non-Hispanic,12,Employed,40,40000,0,0,0,0,0,1,0,0,1,1
13,13223,Female,37,White,Hispanic,16,Employed,41,62000,1,0,0,0,1,0,1,1,1,1
56,56000,Male,28,White,Non-Hispanic,12,Employed,42,90000,0,0,0,0,0,0,1,0,1,1
12,12000,Male,32,White,Hispanic,13,Employed,40,71800,0,0,0,0,0,0,1,1,1,1
12,12099,Male,60,Other,Hispanic,17,Employed,40,230000,1,1,0,0,0,0,0,1,1,1
30,30000,Male,28,White,Non-Hispanic,9,Employed,40,40300,0,0,0,0,0,0,1,0,1,1
12,12000,Male,45,Other,Hispanic,14,Employed,40,31200,0,0,0,0,0,0,0,1,1,1
36,36081,Female,19,Other,Hispanic,13,Not in labor force,30,5200,0,0,0,0,1,0,0,1,0,0
17,17031,Female,26,White,Non-Hispanic,16,Employed,40,70000,1,0,0,0,1,0,1,0,1,1
51,51013,Female,60,White,Non-Hispanic,17,Employed,40,246000,1,1,0,0,1,0,1,0,1,1
34,34019,Male,32,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
18,18000,Male,44,White,Non-Hispanic,13,Employed,55,65000,0,0,0,0,0,0,1,0,1,1
16,16000,Male,67,White,Non-Hispanic,14,Not in labor force,0,40000,0,0,0,0,0,0,1,0,0,0
39,39000,Male,35,White,Non-Hispanic,16,Employed,40,119000,1,0,0,0,0,0,1,0,1,1
04,04013,Male,80,White,Non-Hispanic,13,Not in labor force,0,32900,0,0,0,0,0,0,1,0,0,0
51,51000,Female,70,Black,Non-Hispanic,12,Not in labor force,0,36020,0,0,0,0,1,1,0,0,0,0
36,36047,Female,65,Black,Hispanic,14,Not in labor force,0,10800,0,0,0,0,1,1,0,1,0,0
39,39000,Female,42,White,Non-Hispanic,16,Employed,60,70000,1,0,0,0,1,0,1,0,1,1
34,34031,Female,63,White,Non-Hispanic,16,Employed,40,106000,1,0,0,0,1,0,1,0,1,1
12,12000,Female,69,Other,Hispanic,8,Not in labor force,0,16300,0,0,0,0,1,0,0,1,0,0
27,27000,Female,60,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
06,06037,Male,27,Other,Non-Hispanic,16,Employed,40,96500,1,0,0,0,0,0,0,0,1,1
42,42091,Female,48,Other,Non-Hispanic,,Not in labor force,0,0,0,0,0,0,1,0,0,0,0,0
48,48039,Female,57,Other,Hispanic,12,Employed,40,36000,0,0,0,0,1,0,0,1,1,1
24,24000,Female,48,Other,Hispanic,12,Not in labor force,0,2960,0,0,0,0,1,0,0,1,0,0
06,06059,Male,39,Other,Hispanic,14,Unemployed,40,1000,0,0,0,0,0,0,0,1,1,0
17,17197,Female,50,Black,Non-Hispanic,12,Employed,20,17760,0,0,0,0,1,1,0,0,1,1
53,53033,Male,53,White,Non-Hispanic,16,Employed,40,230000,1,0,0,0,0,0,1,0,1,1
22,22000,Female,44,White,Non-Hispanic,14,Employed,37,30000,0,0,0,0,1,0,1,0,1,1
42,42000,Female,51,White,Non-Hispanic,12,Employed,30,140000,0,0,0,0,1,0,1,0,1,1
37,37081,Female,19,Black,Non-Hispanic,13,Employed,40,30700,0,0,0,0,1,1,0,0,1,1
17,17000,Female,26,White,Non-Hispanic,17,Employed,40,54000,1,1,0,0,1,0,1,0,1,1
48,48141,Female,28,White,Non-Hispanic,13,Employed,40,45000,0,0,0,0,1,0,1,0,1,1
12,12011,Female,74,Other,Non-Hispanic,16,Employed,40,104000,1,0,0,0,1,0,0,0,1,1
12,12115,Female,61,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
12,12000,Female,21,Other,Hispanic,12,Employed,40,37000,0,0,0,0,1,0,0,1,1,1
48,48201,Male,72,Chinese,Non-Hispanic,17,Not in labor force,0,212200,1,0,0,1,0,0,0,0,0,0
17,17089,Male,32,Black,Non-Hispanic,13,Employed,30,33000,0,0,0,0,0,1,0,0,1,1
06,06059,Female,55,Chinese,Non-Hispanic,17,Employed,24,22000,1,0,1,0,1,0,0,0,1,1
06,06059,Male,94,Other,Hispanic,8,Not in labor force,0,19800,0,0,0,0,0,0,0,1,0,0
48,48000,Female,47,Other,Hispanic,4,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
25,25027,Female,19,White,Non-Hispanic,12,Employed,35,3000,0,0,0,0,1,0,1,0,1,1
36,36000,Female,40,White,Non-Hispanic,17,Employed,40,96000,1,1,0,0,1,0,1,0,1,1
48,48479,Female,55,Other,Hispanic,16,Employed,40,16000,1,0,0,0,1,0,0,1,1,1
06,06061,Female,72,White,Non-Hispanic,14,Not in labor force,0,2700,0,0,0,0,1,0,1,0,0,0
13,13135,Female,65,White,Non-Hispanic,12,Not in labor force,0,34100,0,0,0,0,1,0,1,0,0,0
12,12057,Male,25,White,Non-Hispanic,14,Employed,50,60000,0,0,0,0,0,0,1,0,1,1
12,12083,Male,51,White,Non-Hispanic,14,Not in labor force,0,45000,0,0,0,0,0,0,1,0,0,0
26,26139,Male,71,White,Non-Hispanic,16,Employed,21,69600,1,0,0,0,0,0,1,0,1,1
31,31055,Male,54,White,Hispanic,16,Employed,45,32000,1,0,0,0,0,0,1,1,1,1
12,12095,Female,71,Other,Hispanic,12,Employed,40,35000,0,0,0,0,1,0,0,1,1,1
48,48029,Male,68,White,Non-Hispanic,13,Not in labor force,0,2200,0,0,0,0,0,0,1,0,0,0
55,55063,Female,18,White,Non-Hispanic,12,Employed,25,5000,0,0,0,0,1,0,1,0,1,1
13,13097,Female,26,Black,Non-Hispanic,11,Employed,20,16400,0,0,0,0,1,1,0,0,1,1
12,12011,Male,35,Black,Non-Hispanic,13,Employed,51,45300,0,0,0,0,0,1,0,0,1,1
09,09000,Female,21,White,Non-Hispanic,16,Employed,6,7500,1,0,0,0,1,0,1,0,1,1
18,18000,Male,18,White,Non-Hispanic,8,Employed,50,31200,0,0,0,0,0,0,1,0,1,1
06,06037,Female,40,White,Non-Hispanic,16,Employed,40,70000,1,0,0,0,1,0,1,0,1,1
06,06037,Female,59,Other,Hispanic,12,Employed,40,34600,0,0,0,0,1,0,0,1,1,1
23,23000,Female,64,White,Non-Hispanic,13,Employed,40,40200,0,0,0,0,1,0,1,0,1,1
06,06073,Male,48,White,Non-Hispanic,16,Employed,40,82000,1,0,0,0,0,0,1,0,1,1
48,48029,Male,49,AIAN,Non-Hispanic,12,Not in labor force,0,1320,0,0,0,0,0,0,0,0,0,0
06,06067,Male,63,Other,Hispanic,,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
06,06071,Male,75,White,Non-Hispanic,14,Not in labor force,0,25200,0,0,0,0,0,0,1,0,0,0
49,49049,Male,51,White,Non-Hispanic,16,Employed,40,100000,1,0,0,0,0,0,1,0,1,1
13,13000,Male,33,White,Non-Hispanic,12,Employed,50,52000,0,0,0,0,0,0,1,0,1,1
25,25021,Male,47,White,Non-Hispanic,16,Employed,45,285000,1,0,0,0,0,0,1,0,1,1
36,36091,Female,55,White,Non-Hispanic,17,Employed,40,90000,1,1,0,0,1,0,1,0,1,1
37,37000,Female,73,White,Non-Hispanic,12,Not in labor force,0,31500,0,0,0,0,1,0,1,0,0,0
04,04013,Female,42,White,Non-Hispanic,17,Employed,20,30000,1,1,0,0,1,0,1,0,1,1
48,48367,Female,18,Other,Hispanic,12,Employed,20,2000,0,0,0,0,1,0,0,1,1,1
51,51000,Female,67,White,Non-Hispanic,13,Not in labor force,8,12050,0,0,0,0,1,0,1,0,0,0
34,34005,Female,94,White,Non-Hispanic,16,Not in labor force,0,23200,1,0,0,0,1,0,1,0,0,0
06,06073,Male,39,Other,Hispanic,8,Employed,40,47000,0,0,0,0,0,0,0,1,1,1
06,06065,Male,49,White,Non-Hispanic,14,Employed,44,130100,0,0,0,0,0,0,1,0,1,1
53,53053,Male,70,White,Non-Hispanic,12,Not in labor force,0,20500,0,0,0,0,0,0,1,0,0,0
06,06037,Male,44,Other,Hispanic,8,Employed,40,25000,0,0,0,0,0,0,0,1,1,1
15,15003,Male,60,Other,Non-Hispanic,13,Employed,20,53000,0,0,0,0,0,0,0,0,1,1
48,48000,Male,44,White,Non-Hispanic,16,Employed,40,1200,1,0,0,0,0,0,1,0,1,1
06,06039,Female,54,White,Non-Hispanic,13,Employed,40,61800,0,0,0,0,1,0,1,0,1,1
37,37085,Male,58,White,Non-Hispanic,16,Employed,50,367000,1,0,0,0,0,0,1,0,1,1
17,17097,Female,52,White,Non-Hispanic,12,Employed,40,50000,0,0,0,0,1,0,1,0,1,1
06,06029,Male,26,Other,Hispanic,12,Employed,70,60000,0,0,0,0,0,0,0,1,1,1
27,27019,Male,24,White,Non-Hispanic,16,Not in labor force,40,21500,1,0,0,0,0,0,1,0,0,0
19,19000,Female,62,White,Non-Hispanic,12,Employed,40,12604,0,0,0,0,1,0,1,0,1,1
04,04013,Male,42,White,Non-Hispanic,16,Employed,40,130000,1,0,0,0,0,0,1,0,1,1
37,37000,Female,46,Black,Non-Hispanic,,Employed,7,4000,0,0,0,0,1,1,0,0,1,1
17,17031,Female,86,White,Non-Hispanic,12,Not in labor force,0,26000,0,0,0,0,1,0,1,0,0,0
26,26065,Male,77,Black,Non-Hispanic,14,Not in labor force,0,85500,0,0,0,0,0,1,0,0,0,0
33,33000,Female,74,White,Non-Hispanic,12,Not in labor force,0,30500,0,0,0,0,1,0,1,0,0,0
22,22000,Female,60,White,Non-Hispanic,12,Employed,38,19000,0,0,0,0,1,0,1,0,1,1
48,48453,Female,51,Chinese,Non-Hispanic,17,Employed,28,94000,1,1,0,0,1,0,0,0,1,1
48,48157,Female,92,White,Non-Hispanic,16,Not in labor force,0,24000,1,0,0,0,1,0,1,0,0,0
26,26121,Female,48,White,Non-Hispanic,13,Employed,40,60000,0,0,0,0,1,0,1,0,1,1
27,27000,Male,18,White,Non-Hispanic,12,Employed,40,3000,0,0,0,0,0,0,1,0,1,1
22,22000,Male,65,White,Non-Hispanic,16,Not in labor force,0,86800,1,0,0,0,0,0,1,0,0,0
42,42071,Female,26,White,Non-Hispanic,12,Employed,40,35000,0,0,0,0,1,0,1,0,1,1
17,17043,Female,26,Other,Hispanic,9,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
12,12103,Male,30,White,Non-Hispanic,16,Employed,40,42500,1,0,0,0,0,0,1,0,1,1
06,06061,Male,76,White,Non-Hispanic,16,Employed,25,36100,1,0,0,0,0,0,1,0,1,1
06,06000,Male,63,White,Non-Hispanic,13,Not in labor force,0,108000,0,0,0,0,0,0,1,0,0,0
39,39035,Male,24,White,Non-Hispanic,16,Employed,40,50000,1,0,0,0,0,0,1,0,1,1
48,48113,Male,39,Other,Hispanic,9,Employed,40,47000,0,0,0,0,0,0,0,1,1,1
48,48201,Female,92,White,Non-Hispanic,12,Not in labor force,0,23300,0,0,0,0,1,0,1,0,0,0
39,39000,Female,39,White,Non-Hispanic,17,Employed,50,100000,1,1,0,0,1,0,1,0,1,1
48,48453,Female,28,White,Non-Hispanic,16,Employed,40,110000,1,0,0,0,1,0,1,0,1,1
04,04013,Male,72,White,Non-Hispanic,12,Not in labor force,0,28800,0,0,0,0,0,0,1,0,0,0
36,36047,Male,35,Other,Hispanic,12,Employed,40,39000,0,0,0,0,0,0,0,1,1,1
36,36047,Female,76,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
18,18000,Female,25,White,Non-Hispanic,8,Employed,8,33600,0,0,0,0,1,0,1,0,1,1
25,25021,Female,59,Other,Hispanic,14,Employed,45,85000,0,0,0,0,1,0,0,1,1,1
17,17000,Female,58,White,Non-Hispanic,12,Employed,6,6600,0,0,0,0,1,0,1,0,1,1
45,45000,Female,41,White,Non-Hispanic,12,Employed,4,7000,0,0,0,0,1,0,1,0,1,1
36,36103,Female,66,White,Non-Hispanic,12,Not in labor force,0,3600,0,0,0,0,1,0,1,0,0,0
06,06073,Female,28,White,Hispanic,16,Employed,7,2000,1,0,0,0,1,0,1,1,1,1
08,08000,Female,65,White,Non-Hispanic,17,Employed,50,150000,1,1,0,0,1,0,1,0,1,1
12,12015,Female,30,Other,Hispanic,,Employed,45,35000,0,0,0,0,1,0,0,1,1,1
37,37081,Female,30,Other,Non-Hispanic,16,Employed,40,9000,1,0,0,0,1,0,0,0,1,1
18,18081,Female,62,White,Non-Hispanic,17,Employed,40,30000,1,1,0,0,1,0,1,0,1,1
36,36059,Male,58,Other,Hispanic,16,Employed,40,90000,1,0,0,0,0,0,0,1,1,1
37,37135,Male,71,White,Non-Hispanic,16,Not in labor force,0,38700,1,0,0,0,0,0,1,0,0,0
18,18081,Female,70,White,Non-Hispanic,14,Not in labor force,0,20000,0,0,0,0,1,0,1,0,0,0
18,18000,Female,41,White,Non-Hispanic,13,Employed,40,40000,0,0,0,0,1,0,1,0,1,1
36,36103,Male,62,White,Non-Hispanic,17,Employed,40,45000,1,1,0,0,0,0,1,0,1,1
01,01000,Female,48,White,Non-Hispanic,12,Not in labor force,0,230,0,0,0,0,1,0,1,0,0,0
12,12103,Female,57,White,Non-Hispanic,16,Employed,40,78000,1,0,0,0,1,0,1,0,1,1
29,29183,Male,41,Other,Hispanic,8,Employed,20,53000,0,0,0,0,0,0,0,1,1,1
28,28000,Male,76,White,Non-Hispanic,13,Not in labor force,0,17300,0,0,0,0,0,0,1,0,0,0
29,29047,Male,39,White,Non-Hispanic,13,Employed,30,6000,0,0,0,0,0,0,1,0,1,1
